"","dst","lambda","cr","ol"
"4728",8,60,0.0627940644227289,3.4149169921875
"4729",9,60,0.130835947591807,3.4149169921875
"4730",10,60,0.00148285449490269,3.4149169921875
"4731",1,60,0.000745156482861401,3.4149169921875
"4732",2,60,0.229732714822178,3.4149169921875
"4733",3,60,0.0680109990834097,3.4149169921875
"4734",4,60,0.000273747604708459,3.4149169921875
"4735",5,60,0.000555247084952804,3.4149169921875
"4736",6,60,0.140954193285307,3.4149169921875
"4737",7,60,0,3.4149169921875
"4738",8,60,0.0638758570913028,3.4149169921875
"4739",9,60,0.12987012987013,3.4149169921875
"4740",10,60,0.000370644922164566,3.4149169921875
"4741",1,60,0.00184026499815974,3.4149169921875
"4742",2,60,0.239787625961643,3.4149169921875
"4743",3,60,0.0639749262536873,3.4149169921875
"4744",4,60,0.000278086763070078,3.4149169921875
"4745",5,60,0.0014765596160945,3.4149169921875
"4746",6,60,0.133833560709413,3.4149169921875
"4747",7,60,0,3.4149169921875
"4748",8,60,0.0591124045107312,3.4149169921875
"4749",9,60,0.116985376827897,3.4149169921875
"4750",10,60,0.00166944908180301,3.4149169921875
"4751",1,60,0.000746129453460175,3.4149169921875
"4752",2,60,0.237080031253488,3.4149169921875
"4753",3,60,0.0685543964232489,3.4149169921875
"4754",4,60,0.000554477405045744,3.4149169921875
"4755",5,60,0.000922849760059062,3.4149169921875
"4756",6,60,0.147103553159132,3.4149169921875
"4757",7,60,0.000557413600891862,3.4149169921875
"4758",8,60,0.0651326776767489,3.4149169921875
"4759",9,60,0.120829406220547,3.4149169921875
"4760",10,60,0.00113143503677164,3.4149169921875
"4761",1,60,0.0018618506795755,3.4149169921875
"4762",2,60,0.232470274474942,3.4149169921875
"4763",3,60,0.0613012410680707,3.4149169921875
"4764",4,60,0.00140765765765766,3.4149169921875
"4765",5,60,0.00222057735011103,3.4149169921875
"4766",6,60,0.137473831123517,3.4149169921875
"4767",7,60,0,3.4149169921875
"4768",8,60,0.0650997948144003,3.4149169921875
"4769",9,60,0.10536113179449,3.4149169921875
"4770",10,60,0.00166174298375185,3.4149169921875
"4771",1,60,0.000938614604843251,3.4149169921875
"4772",2,60,0.228072140696763,3.4149169921875
"4773",3,60,0.0625706747078779,3.4149169921875
"4774",4,60,0.000824855650261204,3.4149169921875
"4775",5,60,0.000930578820026056,3.4149169921875
"4776",6,60,0.143294805737362,3.4149169921875
"4777",7,60,0,3.4149169921875
"4778",8,60,0.0626728110599078,3.4149169921875
"4779",9,60,0.121246674268339,3.4149169921875
"4780",10,60,0.00130841121495327,3.4149169921875
"4781",1,60,0.00094732853353543,3.4149169921875
"4782",2,60,0.232272473478504,3.4149169921875
"4783",3,60,0.0637750413526925,3.4149169921875
"4784",4,60,0.000832408435072142,3.4149169921875
"4785",5,60,0.000938438438438438,3.4149169921875
"4786",6,60,0.137978900610772,3.4149169921875
"4787",7,60,0,3.4149169921875
"4788",8,60,0.0592166326341192,3.4149169921875
"4789",9,60,0.117241379310345,3.4149169921875
"4790",10,60,0.000765110941086458,3.4149169921875
"4791",1,60,0.00128818549871181,3.4149169921875
"4792",2,60,0.241130820399113,3.4149169921875
"4793",3,60,0.0556603773584906,3.4149169921875
"4794",4,60,0.000539519827353655,3.4149169921875
"4795",5,60,0.00110680686220255,3.4149169921875
"4796",6,60,0.136969017243796,3.4149169921875
"4797",7,60,0,3.4149169921875
"4798",8,60,0.0702201200654903,3.4149169921875
"4799",9,60,0.125581395348837,3.4149169921875
"4800",10,60,0.000914745700695207,3.4149169921875
"4801",1,60,0.000747523827321996,3.4149169921875
"4802",2,60,0.229555236728838,3.4149169921875
"4803",3,60,0.070237872260723,3.4149169921875
"4804",4,60,0.000552333609500138,3.4149169921875
"4805",5,60,0.000940556809631302,3.4149169921875
"4806",6,60,0.142619311875694,3.4149169921875
"4807",7,60,0,3.4149169921875
"4808",8,60,0.0683195592286501,3.4149169921875
"4809",9,60,0.117336351631768,3.4149169921875
"4810",10,60,0.000934754159656011,3.4149169921875
"4811",1,60,0.00236837310985608,3.4149169921875
"4812",2,60,0.237528654077066,3.4149169921875
"4813",3,60,0.0547282204020849,3.4149169921875
"4814",4,60,0.000551571980143409,3.4149169921875
"4815",5,60,0.00220426157237326,3.4149169921875
"4816",6,60,0.135545948961093,3.4149169921875
"4817",7,60,0.000552181115405853,3.4149169921875
"4818",8,60,0.0652453593089506,3.4149169921875
"4819",9,60,0.132211538461538,3.4149169921875
"4820",10,60,0.0023792093704246,3.4149169921875
"4821",1,60,0.000714540907466952,3.4149169921875
"4822",2,60,0.231179867087918,3.4149169921875
"4823",3,60,0.07271702367531,3.4149169921875
"4824",4,60,0.00083079479368596,3.4149169921875
"4825",5,60,0.00089814981138854,3.4149169921875
"4826",6,60,0.144064274830309,3.4149169921875
"4827",7,60,0,3.4149169921875
"4828",8,60,0.0658504915600074,3.4149169921875
"4829",9,60,0.12474551175273,3.4149169921875
"4830",10,60,0.00054249547920434,3.4149169921875
"4831",1,610,0.0741502789538242,34.7183227539062
"4832",2,610,0.944815577014406,34.7183227539062
"4833",3,610,0.663206203513214,34.7183227539062
"4834",4,610,0.0373325213154689,34.7183227539062
"4835",5,610,0.0727582382762991,34.7183227539062
"4836",6,610,0.919238602537992,34.7183227539062
"4837",7,610,0.00467047223663726,34.7183227539062
"4838",8,610,0.641353408229829,34.7183227539062
"4839",9,610,0.396846825128972,34.7183227539062
"4840",10,610,0.0739627417632401,34.7183227539062
"4841",1,610,0.0777021742530893,34.7183227539062
"4842",2,610,0.944307400379507,34.7183227539062
"4843",3,610,0.661834195891864,34.7183227539062
"4844",4,610,0.0365092954990215,34.7183227539062
"4845",5,610,0.0773846877941638,34.7183227539062
"4846",6,610,0.920698421457147,34.7183227539062
"4847",7,610,0.00546583850931677,34.7183227539062
"4848",8,610,0.649504623513871,34.7183227539062
"4849",9,610,0.413911946022038,34.7183227539062
"4850",10,610,0.0751714677640604,34.7183227539062
"4851",1,610,0.0793413761936574,34.7183227539062
"4852",2,610,0.944093663737031,34.7183227539062
"4853",3,610,0.665879017013232,34.7183227539062
"4854",4,610,0.0388207288042483,34.7183227539062
"4855",5,610,0.0777834265378749,34.7183227539062
"4856",6,610,0.921309491273962,34.7183227539062
"4857",7,610,0.00550826239359039,34.7183227539062
"4858",8,610,0.646686031159229,34.7183227539062
"4859",9,610,0.404654726558759,34.7183227539062
"4860",10,610,0.0785865392149181,34.7183227539062
"4861",1,610,0.0769260883181961,34.7183227539062
"4862",2,610,0.94299257386633,34.7183227539062
"4863",3,610,0.660493433635089,34.7183227539062
"4864",4,610,0.0364205871514556,34.7183227539062
"4865",5,610,0.0793347873500545,34.7183227539062
"4866",6,610,0.91997724285406,34.7183227539062
"4867",7,610,0.00353803386403841,34.7183227539062
"4868",8,610,0.649558517146731,34.7183227539062
"4869",9,610,0.405799912710344,34.7183227539062
"4870",10,610,0.0795592675371525,34.7183227539062
"4871",1,610,0.0796861446258181,34.7183227539062
"4872",2,610,0.94700954300652,34.7183227539062
"4873",3,610,0.657411824571447,34.7183227539062
"4874",4,610,0.0359240709825017,34.7183227539062
"4875",5,610,0.0793338320406315,34.7183227539062
"4876",6,610,0.91886796158454,34.7183227539062
"4877",7,610,0.00432790224032587,34.7183227539062
"4878",8,610,0.645487603305785,34.7183227539062
"4879",9,610,0.406915149764037,34.7183227539062
"4880",10,610,0.0831005311823726,34.7183227539062
"4881",1,610,0.0758475238244024,34.7183227539062
"4882",2,610,0.94662761241292,34.7183227539062
"4883",3,610,0.656151819999365,34.7183227539062
"4884",4,610,0.0396703364290547,34.7183227539062
"4885",5,610,0.0786326803555975,34.7183227539062
"4886",6,610,0.919720186542305,34.7183227539062
"4887",7,610,0.00594353640416048,34.7183227539062
"4888",8,610,0.642334315901037,34.7183227539062
"4889",9,610,0.411926738510607,34.7183227539062
"4890",10,610,0.0778447803273553,34.7183227539062
"4891",1,610,0.0737227426592144,34.7183227539062
"4892",2,610,0.944867460743736,34.7183227539062
"4893",3,610,0.663792280523117,34.7183227539062
"4894",4,610,0.0400244798041616,34.7183227539062
"4895",5,610,0.0737678981093268,34.7183227539062
"4896",6,610,0.920428206639167,34.7183227539062
"4897",7,610,0.00357507660878447,34.7183227539062
"4898",8,610,0.644313712529332,34.7183227539062
"4899",9,610,0.398588212541701,34.7183227539062
"4900",10,610,0.0731133923673693,34.7183227539062
"4901",1,610,0.0738205148266959,34.7183227539062
"4902",2,610,0.944862036156042,34.7183227539062
"4903",3,610,0.656898192197907,34.7183227539062
"4904",4,610,0.0377485059153555,34.7183227539062
"4905",5,610,0.0739368620186813,34.7183227539062
"4906",6,610,0.918715039785709,34.7183227539062
"4907",7,610,0.00370187561697927,34.7183227539062
"4908",8,610,0.640541255872428,34.7183227539062
"4909",9,610,0.412835249042146,34.7183227539062
"4910",10,610,0.0727940889010516,34.7183227539062
"4911",1,610,0.0738674315351067,34.7183227539062
"4912",2,610,0.944643309680689,34.7183227539062
"4913",3,610,0.660472060738905,34.7183227539062
"4914",4,610,0.0388504197561125,34.7183227539062
"4915",5,610,0.0738112970875309,34.7183227539062
"4916",6,610,0.919814927362911,34.7183227539062
"4917",7,610,0.00599700149925037,34.7183227539062
"4918",8,610,0.649914089347079,34.7183227539062
"4919",9,610,0.410079907576779,34.7183227539062
"4920",10,610,0.075063211125158,34.7183227539062
"4921",1,610,0.077176858725109,34.7183227539062
"4922",2,610,0.946331693161746,34.7183227539062
"4923",3,610,0.665213656177416,34.7183227539062
"4924",4,610,0.036745729384294,34.7183227539062
"4925",5,610,0.0777034998033818,34.7183227539062
"4926",6,610,0.923698313969409,34.7183227539062
"4927",7,610,0.00255819902788437,34.7183227539062
"4928",8,610,0.646694555156626,34.7183227539062
"4929",9,610,0.407065903135009,34.7183227539062
"4930",10,610,0.0772351319417093,34.7183227539062
"4931",1,610,0.0759014778325123,34.7183227539062
"4932",2,610,0.946502770083102,34.7183227539062
"4933",3,610,0.663252935171006,34.7183227539062
"4934",4,610,0.0376165930289642,34.7183227539062
"4935",5,610,0.0766781952523188,34.7183227539062
"4936",6,610,0.922027252230174,34.7183227539062
"4937",7,610,0.00459183673469388,34.7183227539062
"4938",8,610,0.649397789143706,34.7183227539062
"4939",9,610,0.406219677857559,34.7183227539062
"4940",10,610,0.0771127725368928,34.7183227539062
"4941",1,610,0.0728248521173659,34.7183227539062
"4942",2,610,0.943556018168054,34.7183227539062
"4943",3,610,0.660021517625467,34.7183227539062
"4944",4,610,0.0373505059797608,34.7183227539062
"4945",5,610,0.0755779606947344,34.7183227539062
"4946",6,610,0.920413598621338,34.7183227539062
"4947",7,610,0.0051440329218107,34.7183227539062
"4948",8,610,0.646499967011942,34.7183227539062
"4949",9,610,0.406086704083608,34.7183227539062
"4950",10,610,0.0740726278797345,34.7183227539062
"4951",1,610,0.0712068220222423,34.7183227539062
"4952",2,610,0.945496207332491,34.7183227539062
"4953",3,610,0.657534246575342,34.7183227539062
"4954",4,610,0.0357625660562861,34.7183227539062
"4955",5,610,0.0717266356979765,34.7183227539062
"4956",6,610,0.920911633770634,34.7183227539062
"4957",7,610,0.00377643504531722,34.7183227539062
"4958",8,610,0.648010855894618,34.7183227539062
"4959",9,610,0.408014394786753,34.7183227539062
"4960",10,610,0.0721548306049543,34.7183227539062
"4961",1,610,0.0773589360195168,34.7183227539062
"4962",2,610,0.946559447865385,34.7183227539062
"4963",3,610,0.654053021864358,34.7183227539062
"4964",4,610,0.0365950676213206,34.7183227539062
"4965",5,610,0.0786036477740733,34.7183227539062
"4966",6,610,0.919678318085716,34.7183227539062
"4967",7,610,0.00374906273431642,34.7183227539062
"4968",8,610,0.643036801694467,34.7183227539062
"4969",9,610,0.408543894136261,34.7183227539062
"4970",10,610,0.0755146943265755,34.7183227539062
"4971",1,610,0.0763569095131263,34.7183227539062
"4972",2,610,0.946644620741188,34.7183227539062
"4973",3,610,0.66130784965482,34.7183227539062
"4974",4,610,0.0372651678472436,34.7183227539062
"4975",5,610,0.0783825447646152,34.7183227539062
"4976",6,610,0.921105972645872,34.7183227539062
"4977",7,610,0.0066030814380044,34.7183227539062
"4978",8,610,0.649640359309225,34.7183227539062
"4979",9,610,0.417851462721095,34.7183227539062
"4980",10,610,0.0782530285803897,34.7183227539062
"4981",1,610,0.0755264499431395,34.7183227539062
"4982",2,610,0.94502104230611,34.7183227539062
"4983",3,610,0.661299048467683,34.7183227539062
"4984",4,610,0.0373958654736193,34.7183227539062
"4985",5,610,0.0730511200910197,34.7183227539062
"4986",6,610,0.921599434384697,34.7183227539062
"4987",7,610,0.00400500625782228,34.7183227539062
"4988",8,610,0.648422237674249,34.7183227539062
"4989",9,610,0.411195977956106,34.7183227539062
"4990",10,610,0.074455134498331,34.7183227539062
"4991",1,610,0.0768413179545723,34.7183227539062
"4992",2,610,0.945122818102835,34.7183227539062
"4993",3,610,0.654727702228181,34.7183227539062
"4994",4,610,0.0407239819004525,34.7183227539062
"4995",5,610,0.0776695230269593,34.7183227539062
"4996",6,610,0.922354747283892,34.7183227539062
"4997",7,610,0.00628456510809452,34.7183227539062
"4998",8,610,0.649570389953734,34.7183227539062
"4999",9,610,0.409315866084425,34.7183227539062
"5000",10,610,0.0773345920855951,34.7183227539062
"5001",1,610,0.0769893483709273,34.7183227539062
"5002",2,610,0.94643618280843,34.7183227539062
"5003",3,610,0.655746080403615,34.7183227539062
"5004",4,610,0.0351764921051027,34.7183227539062
"5005",5,610,0.0772815227263752,34.7183227539062
"5006",6,610,0.917848420389191,34.7183227539062
"5007",7,610,0.00413971539456662,34.7183227539062
"5008",8,610,0.644137157189532,34.7183227539062
"5009",9,610,0.400835478700151,34.7183227539062
"5010",10,610,0.078325162106595,34.7183227539062
"5011",1,610,0.0782393202737786,34.7183227539062
"5012",2,610,0.944131247228733,34.7183227539062
"5013",3,610,0.658766419189035,34.7183227539062
"5014",4,610,0.0371715704080397,34.7183227539062
"5015",5,610,0.078153100320588,34.7183227539062
"5016",6,610,0.920129678750368,34.7183227539062
"5017",7,610,0.0066815144766147,34.7183227539062
"5018",8,610,0.639820074202975,34.7183227539062
"5019",9,610,0.41498752638649,34.7183227539062
"5020",10,610,0.0784706668238438,34.7183227539062
"5021",1,610,0.0739328669129785,34.7183227539062
"5022",2,610,0.944882514398134,34.7183227539062
"5023",3,610,0.660280686121631,34.7183227539062
"5024",4,610,0.0388514538942512,34.7183227539062
"5025",5,610,0.0759493670886076,34.7183227539062
"5026",6,610,0.916942148760331,34.7183227539062
"5027",7,610,0.00471113315150012,34.7183227539062
"5028",8,610,0.642356656468963,34.7183227539062
"5029",9,610,0.408132025831141,34.7183227539062
"5030",10,610,0.0760378618278936,34.7183227539062
"5031",1,610,0.0783420899007589,34.7183227539062
"5032",2,610,0.945069710094528,34.7183227539062
"5033",3,610,0.654325711916834,34.7183227539062
"5034",4,610,0.0387776222073416,34.7183227539062
"5035",5,610,0.078239608801956,34.7183227539062
"5036",6,610,0.919844020797227,34.7183227539062
"5037",7,610,0.00429292929292929,34.7183227539062
"5038",8,610,0.642967542503864,34.7183227539062
"5039",9,610,0.403230486507399,34.7183227539062
"5040",10,610,0.0790273556231003,34.7183227539062
"5041",1,660,0.0794801102796377,37.5640869140625
"5042",2,660,0.952776375953877,37.5640869140625
"5043",3,660,0.682980323348791,37.5640869140625
"5044",4,660,0.0424775449101796,37.5640869140625
"5045",5,660,0.0801948437685636,37.5640869140625
"5046",6,660,0.932130910749582,37.5640869140625
"5047",7,660,0.00359911406423034,37.5640869140625
"5048",8,660,0.665133424675409,37.5640869140625
"5049",9,660,0.387906190996721,37.5640869140625
"5050",10,660,0.0801769422173072,37.5640869140625
"5051",1,660,0.0775422065174715,37.5640869140625
"5052",2,660,0.952696179837264,37.5640869140625
"5053",3,660,0.678969337476069,37.5640869140625
"5054",4,660,0.0394532463497981,37.5640869140625
"5055",5,660,0.0791912713620899,37.5640869140625
"5056",6,660,0.933545692105213,37.5640869140625
"5057",7,660,0.00377460231868428,37.5640869140625
"5058",8,660,0.665568100241467,37.5640869140625
"5059",9,660,0.395552694136292,37.5640869140625
"5060",10,660,0.0780749081241692,37.5640869140625
"5061",1,660,0.0802105428548983,37.5640869140625
"5062",2,660,0.955050719795906,37.5640869140625
"5063",3,660,0.67760969179587,37.5640869140625
"5064",4,660,0.0386839977610548,37.5640869140625
"5065",5,660,0.0803361080571698,37.5640869140625
"5066",6,660,0.934204776471035,37.5640869140625
"5067",7,660,0.00475258596589321,37.5640869140625
"5068",8,660,0.664435853286118,37.5640869140625
"5069",9,660,0.389953107851941,37.5640869140625
"5070",10,660,0.0801570166830226,37.5640869140625
"5071",1,660,0.0768535617461003,37.5640869140625
"5072",2,660,0.951624658366231,37.5640869140625
"5073",3,660,0.687255668491009,37.5640869140625
"5074",4,660,0.0410725552050473,37.5640869140625
"5075",5,660,0.076211106734935,37.5640869140625
"5076",6,660,0.935360569190304,37.5640869140625
"5077",7,660,0.00685322672758424,37.5640869140625
"5078",8,660,0.664167376072294,37.5640869140625
"5079",9,660,0.386654616659135,37.5640869140625
"5080",10,660,0.0771353119703599,37.5640869140625
"5081",1,660,0.0780751192212194,37.5640869140625
"5082",2,660,0.954227125005722,37.5640869140625
"5083",3,660,0.680156862745098,37.5640869140625
"5084",4,660,0.04003227408143,37.5640869140625
"5085",5,660,0.0793232343104466,37.5640869140625
"5086",6,660,0.932264391674443,37.5640869140625
"5087",7,660,0.00437756497948016,37.5640869140625
"5088",8,660,0.665199243461814,37.5640869140625
"5089",9,660,0.396380763510164,37.5640869140625
"5090",10,660,0.0799497861990506,37.5640869140625
"5091",1,660,0.0794018368788759,37.5640869140625
"5092",2,660,0.951784538592274,37.5640869140625
"5093",3,660,0.675291316877584,37.5640869140625
"5094",4,660,0.0385071459776571,37.5640869140625
"5095",5,660,0.0791815295362785,37.5640869140625
"5096",6,660,0.930960106890628,37.5640869140625
"5097",7,660,0.00381887615930169,37.5640869140625
"5098",8,660,0.660214141150356,37.5640869140625
"5099",9,660,0.39930966469428,37.5640869140625
"5100",10,660,0.0800456279746686,37.5640869140625
"5101",1,660,0.0788558477589778,37.5640869140625
"5102",2,660,0.952831484335658,37.5640869140625
"5103",3,660,0.68223385469223,37.5640869140625
"5104",4,660,0.0418737574552684,37.5640869140625
"5105",5,660,0.0797283504749941,37.5640869140625
"5106",6,660,0.932952734997345,37.5640869140625
"5107",7,660,0.00362116991643454,37.5640869140625
"5108",8,660,0.673283436381386,37.5640869140625
"5109",9,660,0.395482772435897,37.5640869140625
"5110",10,660,0.0795965440400328,37.5640869140625
"5111",1,660,0.0789143886582596,37.5640869140625
"5112",2,660,0.953408795808319,37.5640869140625
"5113",3,660,0.685312274764188,37.5640869140625
"5114",4,660,0.0406129313566712,37.5640869140625
"5115",5,660,0.0766288058053321,37.5640869140625
"5116",6,660,0.931709999810358,37.5640869140625
"5117",7,660,0.00488732011946783,37.5640869140625
"5118",8,660,0.66457098182292,37.5640869140625
"5119",9,660,0.392952720785013,37.5640869140625
"5120",10,660,0.0776653144815092,37.5640869140625
"5121",1,660,0.0811075812840726,37.5640869140625
"5122",2,660,0.956216684131395,37.5640869140625
"5123",3,660,0.683551472438963,37.5640869140625
"5124",4,660,0.0377628468333955,37.5640869140625
"5125",5,660,0.0820632595700883,37.5640869140625
"5126",6,660,0.932994866160229,37.5640869140625
"5127",7,660,0.00650636492220651,37.5640869140625
"5128",8,660,0.668390075764966,37.5640869140625
"5129",9,660,0.384986676052089,37.5640869140625
"5130",10,660,0.081832867105315,37.5640869140625
"5131",1,660,0.0768806616778259,37.5640869140625
"5132",2,660,0.954629911666159,37.5640869140625
"5133",3,660,0.673003084282747,37.5640869140625
"5134",4,660,0.0405053883314753,37.5640869140625
"5135",5,660,0.0757202952615287,37.5640869140625
"5136",6,660,0.931698407564544,37.5640869140625
"5137",7,660,0.00342661336379212,37.5640869140625
"5138",8,660,0.666288382348173,37.5640869140625
"5139",9,660,0.384500074951282,37.5640869140625
"5140",10,660,0.0756299212598425,37.5640869140625
"5141",1,660,0.0772120690329903,37.5640869140625
"5142",2,660,0.952295793592565,37.5640869140625
"5143",3,660,0.68299793116419,37.5640869140625
"5144",4,660,0.0423544067268764,37.5640869140625
"5145",5,660,0.0768113666692833,37.5640869140625
"5146",6,660,0.933904668006522,37.5640869140625
"5147",7,660,0.00518983884184649,37.5640869140625
"5148",8,660,0.668544815007817,37.5640869140625
"5149",9,660,0.39704859385869,37.5640869140625
"5150",10,660,0.076652990373994,37.5640869140625
"5151",1,660,0.0801600062747559,37.5640869140625
"5152",2,660,0.953164093488741,37.5640869140625
"5153",3,660,0.683973335837011,37.5640869140625
"5154",4,660,0.0386394898086783,37.5640869140625
"5155",5,660,0.0786806995578857,37.5640869140625
"5156",6,660,0.933862080799222,37.5640869140625
"5157",7,660,0.00712133662010408,37.5640869140625
"5158",8,660,0.662835625409299,37.5640869140625
"5159",9,660,0.392694515937438,37.5640869140625
"5160",10,660,0.0795298187679365,37.5640869140625
"5161",1,660,0.076668765743073,37.5640869140625
"5162",2,660,0.95287758249477,37.5640869140625
"5163",3,660,0.680256096412767,37.5640869140625
"5164",4,660,0.0395168782904924,37.5640869140625
"5165",5,660,0.0756398627597902,37.5640869140625
"5166",6,660,0.93444493031922,37.5640869140625
"5167",7,660,0.00613668061366806,37.5640869140625
"5168",8,660,0.667056074766355,37.5640869140625
"5169",9,660,0.389623347468197,37.5640869140625
"5170",10,660,0.0779108240113439,37.5640869140625
"5171",1,660,0.0792789223454834,37.5640869140625
"5172",2,660,0.95371288261221,37.5640869140625
"5173",3,660,0.681856939838939,37.5640869140625
"5174",4,660,0.0383420333084763,37.5640869140625
"5175",5,660,0.0791593007267727,37.5640869140625
"5176",6,660,0.934174123752647,37.5640869140625
"5177",7,660,0.00508187464709204,37.5640869140625
"5178",8,660,0.669911446802969,37.5640869140625
"5179",9,660,0.388655251827376,37.5640869140625
"5180",10,660,0.0791018317904274,37.5640869140625
"5181",1,660,0.078202797755473,37.5640869140625
"5182",2,660,0.953870746745832,37.5640869140625
"5183",3,660,0.682728783271154,37.5640869140625
"5184",4,660,0.0382626036019194,37.5640869140625
"5185",5,660,0.0783796551452642,37.5640869140625
"5186",6,660,0.934207770945573,37.5640869140625
"5187",7,660,0.00647887323943662,37.5640869140625
"5188",8,660,0.666470856993669,37.5640869140625
"5189",9,660,0.3845116836429,37.5640869140625
"5190",10,660,0.0775529485867255,37.5640869140625
"5191",1,660,0.0778985507246377,37.5640869140625
"5192",2,660,0.953396064488445,37.5640869140625
"5193",3,660,0.684316438183876,37.5640869140625
"5194",4,660,0.0372412938406246,37.5640869140625
"5195",5,660,0.0790929203539823,37.5640869140625
"5196",6,660,0.931754980762638,37.5640869140625
"5197",7,660,0.00629964393316899,37.5640869140625
"5198",8,660,0.664070646506778,37.5640869140625
"5199",9,660,0.393142857142857,37.5640869140625
"5200",10,660,0.0791622293219737,37.5640869140625
"5201",1,660,0.0806902801308065,37.5640869140625
"5202",2,660,0.954183449285976,37.5640869140625
"5203",3,660,0.679193025524817,37.5640869140625
"5204",4,660,0.0386960308572851,37.5640869140625
"5205",5,660,0.0821127037109758,37.5640869140625
"5206",6,660,0.933764474713367,37.5640869140625
"5207",7,660,0.00421466704130374,37.5640869140625
"5208",8,660,0.669288511749347,37.5640869140625
"5209",9,660,0.392470165276876,37.5640869140625
"5210",10,660,0.0796955715919397,37.5640869140625
"5211",1,660,0.0745899709644511,37.5640869140625
"5212",2,660,0.953186594063962,37.5640869140625
"5213",3,660,0.677839091992224,37.5640869140625
"5214",4,660,0.0381712717520115,37.5640869140625
"5215",5,660,0.0745307468781905,37.5640869140625
"5216",6,660,0.932414499127929,37.5640869140625
"5217",7,660,0.00733895080184833,37.5640869140625
"5218",8,660,0.667772142021069,37.5640869140625
"5219",9,660,0.399831524701452,37.5640869140625
"5220",10,660,0.0754381106847581,37.5640869140625
"5221",1,660,0.0762088366054216,37.5640869140625
"5222",2,660,0.953560040886692,37.5640869140625
"5223",3,660,0.671329552614997,37.5640869140625
"5224",4,660,0.0374118368598589,37.5640869140625
"5225",5,660,0.0778892487558259,37.5640869140625
"5226",6,660,0.931825987406983,37.5640869140625
"5227",7,660,0.00642817216321968,37.5640869140625
"5228",8,660,0.668565141414795,37.5640869140625
"5229",9,660,0.38572705601907,37.5640869140625
"5230",10,660,0.0757807896287566,37.5640869140625
"5231",1,660,0.0756398178677971,37.5640869140625
"5232",2,660,0.95208820785735,37.5640869140625
"5233",3,660,0.681372087918979,37.5640869140625
"5234",4,660,0.0390721905234433,37.5640869140625
"5235",5,660,0.0752472915685351,37.5640869140625
"5236",6,660,0.931762376991454,37.5640869140625
"5237",7,660,0.00412995594713656,37.5640869140625
"5238",8,660,0.665068180335356,37.5640869140625
"5239",9,660,0.39095955590801,37.5640869140625
"5240",10,660,0.0762505880508076,37.5640869140625
"5241",1,660,0.0802105428548983,37.5640869140625
"5242",2,660,0.954607789358201,37.5640869140625
"5243",3,660,0.685045529930845,37.5640869140625
"5244",4,660,0.041526793485018,37.5640869140625
"5245",5,660,0.0808266990862387,37.5640869140625
"5246",6,660,0.933396476605418,37.5640869140625
"5247",7,660,0.00598476605005441,37.5640869140625
"5248",8,660,0.668403060393944,37.5640869140625
"5249",9,660,0.398921432812191,37.5640869140625
"5250",10,660,0.0795957538485644,37.5640869140625
"5251",1,710,0.0776584444706716,40.4098510742188
"5252",2,710,0.961246692149368,40.4098510742188
"5253",3,710,0.690030717676627,40.4098510742188
"5254",4,710,0.0432941473897105,40.4098510742188
"5255",5,710,0.077883937661524,40.4098510742188
"5256",6,710,0.942849778137831,40.4098510742188
"5257",7,710,0.00519242516799023,40.4098510742188
"5258",8,710,0.68453601640605,40.4098510742188
"5259",9,710,0.370170015455951,40.4098510742188
"5260",10,710,0.0789173452928911,40.4098510742188
"5261",1,710,0.0804561541486433,40.4098510742188
"5262",2,710,0.960441541553375,40.4098510742188
"5263",3,710,0.696175943658491,40.4098510742188
"5264",4,710,0.0403607239704862,40.4098510742188
"5265",5,710,0.0796351863550221,40.4098510742188
"5266",6,710,0.945530622824557,40.4098510742188
"5267",7,710,0.00617856039542787,40.4098510742188
"5268",8,710,0.683859965248729,40.4098510742188
"5269",9,710,0.372030044453528,40.4098510742188
"5270",10,710,0.0809405648115326,40.4098510742188
"5271",1,710,0.0831554817800964,40.4098510742188
"5272",2,710,0.961356012354254,40.4098510742188
"5273",3,710,0.697066287058241,40.4098510742188
"5274",4,710,0.0425061580243795,40.4098510742188
"5275",5,710,0.0844761382336807,40.4098510742188
"5276",6,710,0.943175291349378,40.4098510742188
"5277",7,710,0.0051452784503632,40.4098510742188
"5278",8,710,0.677482824242815,40.4098510742188
"5279",9,710,0.368737883889399,40.4098510742188
"5280",10,710,0.0834702339044043,40.4098510742188
"5281",1,710,0.0785213062056529,40.4098510742188
"5282",2,710,0.960770737887247,40.4098510742188
"5283",3,710,0.693934855859229,40.4098510742188
"5284",4,710,0.0413619167717528,40.4098510742188
"5285",5,710,0.0777999764954754,40.4098510742188
"5286",6,710,0.943566591422122,40.4098510742188
"5287",7,710,0.00419036216701586,40.4098510742188
"5288",8,710,0.679868303286025,40.4098510742188
"5289",9,710,0.372524879450087,40.4098510742188
"5290",10,710,0.0787513302589571,40.4098510742188
"5291",1,710,0.0821428571428571,40.4098510742188
"5292",2,710,0.958727111636149,40.4098510742188
"5293",3,710,0.696908685416925,40.4098510742188
"5294",4,710,0.0421253579382755,40.4098510742188
"5295",5,710,0.0817360565593087,40.4098510742188
"5296",6,710,0.943523554899972,40.4098510742188
"5297",7,710,0.00367872470876763,40.4098510742188
"5298",8,710,0.683301652759432,40.4098510742188
"5299",9,710,0.372129032258065,40.4098510742188
