"","src","lambda","dr","ol"
"5168",8,660,0.42037149817296,37.5640869140625
"5169",9,660,0.262478009550138,37.5640869140625
"5170",10,660,0.44783379782113,37.5640869140625
"5171",1,660,0.444326884320838,37.5640869140625
"5172",2,660,0.82136196380866,37.5640869140625
"5173",3,660,0.436542558587806,37.5640869140625
"5174",4,660,0.228161734900689,37.5640869140625
"5175",5,660,0.452150564871574,37.5640869140625
"5176",6,660,0.747404143240642,37.5640869140625
"5177",7,660,0.0835094073850488,37.5640869140625
"5178",8,660,0.424817884953529,37.5640869140625
"5179",9,660,0.259980772149977,37.5640869140625
"5180",10,660,0.446540240988357,37.5640869140625
"5181",1,660,0.443464151708752,37.5640869140625
"5182",2,660,0.81746235675009,37.5640869140625
"5183",3,660,0.440328383925404,37.5640869140625
"5184",4,660,0.216054089776829,37.5640869140625
"5185",5,660,0.447603574329813,37.5640869140625
"5186",6,660,0.745035135960892,37.5640869140625
"5187",7,660,0.0797453761716205,37.5640869140625
"5188",8,660,0.423995983935743,37.5640869140625
"5189",9,660,0.257805349333876,37.5640869140625
"5190",10,660,0.452436078115563,37.5640869140625
"5191",1,660,0.450503099908527,37.5640869140625
"5192",2,660,0.815849170741544,37.5640869140625
"5193",3,660,0.439245283018868,37.5640869140625
"5194",4,660,0.2269060104881,37.5640869140625
"5195",5,660,0.449987376925019,37.5640869140625
"5196",6,660,0.745077032955821,37.5640869140625
"5197",7,660,0.0827774408732565,37.5640869140625
"5198",8,660,0.417592451681631,37.5640869140625
"5199",9,660,0.260144411674972,37.5640869140625
"5200",10,660,0.451771007023394,37.5640869140625
"5201",1,660,0.441661139737768,37.5640869140625
"5202",2,660,0.818353397265864,37.5640869140625
"5203",3,660,0.444349701559914,37.5640869140625
"5204",4,660,0.226802040713239,37.5640869140625
"5205",5,660,0.452377350879847,37.5640869140625
"5206",6,660,0.744909935194162,37.5640869140625
"5207",7,660,0.0821828076186637,37.5640869140625
"5208",8,660,0.424781867415505,37.5640869140625
"5209",9,660,0.261158449989856,37.5640869140625
"5210",10,660,0.450513655725382,37.5640869140625
"5211",1,660,0.447493727919717,37.5640869140625
"5212",2,660,0.813124904836827,37.5640869140625
"5213",3,660,0.439969681657403,37.5640869140625
"5214",4,660,0.220241110323169,37.5640869140625
"5215",5,660,0.446758430128435,37.5640869140625
"5216",6,660,0.749544902912621,37.5640869140625
"5217",7,660,0.0833760639934366,37.5640869140625
"5218",8,660,0.419826244162105,37.5640869140625
"5219",9,660,0.259492079456877,37.5640869140625
"5220",10,660,0.446730382293763,37.5640869140625
"5221",1,660,0.446932764574446,37.5640869140625
"5222",2,660,0.82012256379345,37.5640869140625
"5223",3,660,0.431489102270995,37.5640869140625
"5224",4,660,0.228298434641187,37.5640869140625
"5225",5,660,0.442528152581921,37.5640869140625
"5226",6,660,0.741541258458742,37.5640869140625
"5227",7,660,0.0804400484457004,37.5640869140625
"5228",8,660,0.425487045591484,37.5640869140625
"5229",9,660,0.259449038607884,37.5640869140625
"5230",10,660,0.454540885560637,37.5640869140625
"5231",1,660,0.445143291909713,37.5640869140625
"5232",2,660,0.815448682139048,37.5640869140625
"5233",3,660,0.440862918636227,37.5640869140625
"5234",4,660,0.222064561901383,37.5640869140625
"5235",5,660,0.436627697378586,37.5640869140625
"5236",6,660,0.749361766030936,37.5640869140625
"5237",7,660,0.080884595831215,37.5640869140625
"5238",8,660,0.414658889170682,37.5640869140625
"5239",9,660,0.267332224070993,37.5640869140625
"5240",10,660,0.450501284699481,37.5640869140625
"5241",1,660,0.445440729483283,37.5640869140625
"5242",2,660,0.81475698816419,37.5640869140625
"5243",3,660,0.431638533326534,37.5640869140625
"5244",4,660,0.228784317647647,37.5640869140625
"5245",5,660,0.446884032249886,37.5640869140625
"5246",6,660,0.75167043456418,37.5640869140625
"5247",7,660,0.0893640350877193,37.5640869140625
"5248",8,660,0.411080641885029,37.5640869140625
"5249",9,660,0.254154348047711,37.5640869140625
"5250",10,660,0.449215189873418,37.5640869140625
"5251",1,710,0.479985053015087,40.4098510742188
"5252",2,710,0.847087378640777,40.4098510742188
"5253",3,710,0.468271954674221,40.4098510742188
"5254",4,710,0.252125830584081,40.4098510742188
"5255",5,710,0.481547731124082,40.4098510742188
"5256",6,710,0.785199830532411,40.4098510742188
"5257",7,710,0.0974825174825175,40.4098510742188
"5258",8,710,0.456142823584684,40.4098510742188
"5259",9,710,0.277944626935711,40.4098510742188
"5260",10,710,0.478427882138005,40.4098510742188
"5261",1,710,0.475352112676056,40.4098510742188
"5262",2,710,0.849075066399515,40.4098510742188
"5263",3,710,0.477434790767499,40.4098510742188
"5264",4,710,0.252516309412861,40.4098510742188
"5265",5,710,0.481066965118448,40.4098510742188
"5266",6,710,0.776526265972551,40.4098510742188
"5267",7,710,0.0952963311382879,40.4098510742188
"5268",8,710,0.455823105031388,40.4098510742188
"5269",9,710,0.278317765871699,40.4098510742188
"5270",10,710,0.480399981221539,40.4098510742188
"5271",1,710,0.481529308674999,40.4098510742188
"5272",2,710,0.845391198615723,40.4098510742188
"5273",3,710,0.476946865335957,40.4098510742188
"5274",4,710,0.25390097349667,40.4098510742188
"5275",5,710,0.482489907050981,40.4098510742188
"5276",6,710,0.779829478543502,40.4098510742188
"5277",7,710,0.100415674186166,40.4098510742188
"5278",8,710,0.454391891891892,40.4098510742188
"5279",9,710,0.284082865367373,40.4098510742188
"5280",10,710,0.480871991299002,40.4098510742188
"5281",1,710,0.479391907841934,40.4098510742188
"5282",2,710,0.843843423019432,40.4098510742188
"5283",3,710,0.476403865004901,40.4098510742188
"5284",4,710,0.244392701007413,40.4098510742188
"5285",5,710,0.482682456882372,40.4098510742188
"5286",6,710,0.783164574681536,40.4098510742188
"5287",7,710,0.0929203539823009,40.4098510742188
"5288",8,710,0.46167157756887,40.4098510742188
"5289",9,710,0.281421783285195,40.4098510742188
"5290",10,710,0.476973530100726,40.4098510742188
"5291",1,710,0.478433036345637,40.4098510742188
"5292",2,710,0.848256624825662,40.4098510742188
"5293",3,710,0.476110095184508,40.4098510742188
"5294",4,710,0.255169237854018,40.4098510742188
"5295",5,710,0.47665139997167,40.4098510742188
"5296",6,710,0.785099744729129,40.4098510742188
"5297",7,710,0.0923851120394987,40.4098510742188
"5298",8,710,0.455832549388523,40.4098510742188
"5299",9,710,0.28867845703941,40.4098510742188
"5300",10,710,0.469391644037921,40.4098510742188
"5301",1,710,0.484153933220147,40.4098510742188
"5302",2,710,0.845323741007194,40.4098510742188
"5303",3,710,0.474196871780463,40.4098510742188
"5304",4,710,0.251914456481136,40.4098510742188
"5305",5,710,0.480923507462687,40.4098510742188
"5306",6,710,0.784630653622572,40.4098510742188
"5307",7,710,0.0946285497558432,40.4098510742188
"5308",8,710,0.449787635677206,40.4098510742188
"5309",9,710,0.280987444538846,40.4098510742188
"5310",10,710,0.48451099672438,40.4098510742188
"5311",1,710,0.483169705469846,40.4098510742188
"5312",2,710,0.845151614566246,40.4098510742188
"5313",3,710,0.470536047814718,40.4098510742188
"5314",4,710,0.24914274977688,40.4098510742188
"5315",5,710,0.487203657444502,40.4098510742188
"5316",6,710,0.787636295568347,40.4098510742188
"5317",7,710,0.0935886604712288,40.4098510742188
"5318",8,710,0.455339624404373,40.4098510742188
"5319",9,710,0.283486755588954,40.4098510742188
"5320",10,710,0.480219933833465,40.4098510742188
"5321",1,710,0.477993906726037,40.4098510742188
"5322",2,710,0.841761750481288,40.4098510742188
"5323",3,710,0.476230347009024,40.4098510742188
"5324",4,710,0.245928880026587,40.4098510742188
"5325",5,710,0.482304643261608,40.4098510742188
"5326",6,710,0.775873496827952,40.4098510742188
"5327",7,710,0.0918110610016615,40.4098510742188
"5328",8,710,0.452637016860001,40.4098510742188
"5329",9,710,0.281585192216421,40.4098510742188
"5330",10,710,0.487602535421327,40.4098510742188
"5331",1,710,0.479277164984745,40.4098510742188
"5332",2,710,0.841345698873853,40.4098510742188
"5333",3,710,0.47340450328656,40.4098510742188
"5334",4,710,0.247864451328264,40.4098510742188
"5335",5,710,0.486696491641158,40.4098510742188
"5336",6,710,0.786782395396009,40.4098510742188
"5337",7,710,0.100926879505664,40.4098510742188
"5338",8,710,0.448112761328162,40.4098510742188
"5339",9,710,0.28352780008503,40.4098510742188
"5340",10,710,0.481802911534155,40.4098510742188
"5341",1,710,0.475759871224316,40.4098510742188
"5342",2,710,0.845397343276626,40.4098510742188
"5343",3,710,0.475950914476468,40.4098510742188
"5344",4,710,0.244914184164991,40.4098510742188
"5345",5,710,0.480141010575793,40.4098510742188
"5346",6,710,0.781667757315135,40.4098510742188
"5347",7,710,0.0986848241768492,40.4098510742188
"5348",8,710,0.451603773584906,40.4098510742188
"5349",9,710,0.289195509822264,40.4098510742188
"5350",10,710,0.475013051112904,40.4098510742188
"5351",1,710,0.479287722586692,40.4098510742188
"5352",2,710,0.849887976101568,40.4098510742188
"5353",3,710,0.475314754562173,40.4098510742188
"5354",4,710,0.249929716052854,40.4098510742188
"5355",5,710,0.478017585931255,40.4098510742188
"5356",6,710,0.784633348902382,40.4098510742188
"5357",7,710,0.0958750873922163,40.4098510742188
"5358",8,710,0.454740675038514,40.4098510742188
"5359",9,710,0.284055108854093,40.4098510742188
"5360",10,710,0.484296747016148,40.4098510742188
"5361",1,710,0.479162746942615,40.4098510742188
"5362",2,710,0.847554948933967,40.4098510742188
"5363",3,710,0.474079320113314,40.4098510742188
"5364",4,710,0.252954089019663,40.4098510742188
"5365",5,710,0.486914181375533,40.4098510742188
"5366",6,710,0.780488949368871,40.4098510742188
"5367",7,710,0.0960580816307535,40.4098510742188
"5368",8,710,0.448477420571321,40.4098510742188
"5369",9,710,0.289463852045582,40.4098510742188
"5370",10,710,0.484188073819902,40.4098510742188
"5371",1,710,0.479318847997022,40.4098510742188
"5372",2,710,0.849329884787209,40.4098510742188
"5373",3,710,0.471207372409599,40.4098510742188
"5374",4,710,0.248302028198042,40.4098510742188
"5375",5,710,0.488773829136267,40.4098510742188
"5376",6,710,0.788543997017151,40.4098510742188
"5377",7,710,0.095760645282311,40.4098510742188
"5378",8,710,0.456779019125166,40.4098510742188
"5379",9,710,0.281859001064667,40.4098510742188
"5380",10,710,0.478966514317694,40.4098510742188
"5381",1,710,0.483575786015955,40.4098510742188
"5382",2,710,0.842317995958077,40.4098510742188
"5383",3,710,0.472363945578231,40.4098510742188
"5384",4,710,0.246603422796396,40.4098510742188
"5385",5,710,0.484295515004434,40.4098510742188
"5386",6,710,0.777135547448714,40.4098510742188
"5387",7,710,0.0951936972635308,40.4098510742188
"5388",8,710,0.455276857548509,40.4098510742188
"5389",9,710,0.283620080131982,40.4098510742188
"5390",10,710,0.474943267776097,40.4098510742188
"5391",1,710,0.476021733994803,40.4098510742188
"5392",2,710,0.845251608021188,40.4098510742188
"5393",3,710,0.473300856075297,40.4098510742188
"5394",4,710,0.247096986507451,40.4098510742188
"5395",5,710,0.483301415292634,40.4098510742188
"5396",6,710,0.785891089108911,40.4098510742188
"5397",7,710,0.0980611483967189,40.4098510742188
"5398",8,710,0.456177058632073,40.4098510742188
"5399",9,710,0.279215612860954,40.4098510742188
"5400",10,710,0.475750577367206,40.4098510742188
"5401",1,710,0.483166088342868,40.4098510742188
"5402",2,710,0.846673231115487,40.4098510742188
"5403",3,710,0.475410600970511,40.4098510742188
"5404",4,710,0.253346438266405,40.4098510742188
"5405",5,710,0.481453763038496,40.4098510742188
"5406",6,710,0.787706133036872,40.4098510742188
"5407",7,710,0.0973567251461988,40.4098510742188
"5408",8,710,0.455439977509137,40.4098510742188
"5409",9,710,0.280781271903182,40.4098510742188
"5410",10,710,0.475900486238965,40.4098510742188
"5411",1,710,0.481679859695691,40.4098510742188
"5412",2,710,0.843702723146747,40.4098510742188
"5413",3,710,0.475352610972216,40.4098510742188
"5414",4,710,0.249447396886611,40.4098510742188
"5415",5,710,0.470472535380187,40.4098510742188
"5416",6,710,0.781139287712101,40.4098510742188
"5417",7,710,0.0898609859088105,40.4098510742188
"5418",8,710,0.440506208668348,40.4098510742188
"5419",9,710,0.282025959367946,40.4098510742188
"5420",10,710,0.464500142952444,40.4098510742188
"5421",1,710,0.473907309721176,40.4098510742188
"5422",2,710,0.843270948932568,40.4098510742188
"5423",3,710,0.475262014918327,40.4098510742188
"5424",4,710,0.252950230887635,40.4098510742188
"5425",5,710,0.477663555829267,40.4098510742188
"5426",6,710,0.784075892014348,40.4098510742188
"5427",7,710,0.0960528151006555,40.4098510742188
"5428",8,710,0.447727379997168,40.4098510742188
"5429",9,710,0.288211458725971,40.4098510742188
"5430",10,710,0.481574460022736,40.4098510742188
"5431",1,710,0.478316326530612,40.4098510742188
"5432",2,710,0.845906294368197,40.4098510742188
"5433",3,710,0.467735073039285,40.4098510742188
"5434",4,710,0.248971770424378,40.4098510742188
"5435",5,710,0.479788032264116,40.4098510742188
"5436",6,710,0.786549981280419,40.4098510742188
"5437",7,710,0.0990437798818787,40.4098510742188
"5438",8,710,0.457772970939528,40.4098510742188
"5439",9,710,0.284144353899884,40.4098510742188
"5440",10,710,0.486726893676164,40.4098510742188
"5441",1,710,0.472318826957421,40.4098510742188
"5442",2,710,0.849924514059257,40.4098510742188
"5443",3,710,0.475194233829449,40.4098510742188
"5444",4,710,0.250640816516754,40.4098510742188
"5445",5,710,0.489963925631301,40.4098510742188
"5446",6,710,0.788434414668547,40.4098510742188
"5447",7,710,0.0903885864464051,40.4098510742188
"5448",8,710,0.452958064667953,40.4098510742188
"5449",9,710,0.276265882799166,40.4098510742188
"5450",10,710,0.477944967890123,40.4098510742188
"5451",1,710,0.476871880199667,40.4098510742188
"5452",2,710,0.84665670526709,40.4098510742188
"5453",3,710,0.475944856044265,40.4098510742188
"5454",4,710,0.249237983587339,40.4098510742188
"5455",5,710,0.474285714285714,40.4098510742188
"5456",6,710,0.779491060448397,40.4098510742188
"5457",7,710,0.100412719257105,40.4098510742188
"5458",8,710,0.454079014879425,40.4098510742188
"5459",9,710,0.282801167938212,40.4098510742188
"5460",10,710,0.484656828297025,40.4098510742188
"5461",1,760,0.506561215923651,43.255615234375
"5462",2,760,0.868437252660276,43.255615234375
"5463",3,760,0.502864698104892,43.255615234375
"5464",4,760,0.273970800999605,43.255615234375
"5465",5,760,0.505657708628006,43.255615234375
"5466",6,760,0.804585104984,43.255615234375
"5467",7,760,0.101478702273229,43.255615234375
"5468",8,760,0.490030841405673,43.255615234375
"5469",9,760,0.301695515516402,43.255615234375
"5470",10,760,0.51226833724876,43.255615234375
"5471",1,760,0.513487348734873,43.255615234375
"5472",2,760,0.86538630185039,43.255615234375
"5473",3,760,0.509632987533781,43.255615234375
"5474",4,760,0.27279145706469,43.255615234375
"5475",5,760,0.513138972414695,43.255615234375
"5476",6,760,0.809185894645189,43.255615234375
"5477",7,760,0.108543020365444,43.255615234375
"5478",8,760,0.48641423437637,43.255615234375
"5479",9,760,0.308798870355661,43.255615234375
"5480",10,760,0.503769067045051,43.255615234375
"5481",1,760,0.506669563328264,43.255615234375
"5482",2,760,0.868526071130992,43.255615234375
"5483",3,760,0.504468412942989,43.255615234375
"5484",4,760,0.275881462253948,43.255615234375
"5485",5,760,0.508349121029211,43.255615234375
"5486",6,760,0.813731527093596,43.255615234375
"5487",7,760,0.109322483637007,43.255615234375
"5488",8,760,0.489934640522876,43.255615234375
"5489",9,760,0.303539159945348,43.255615234375
"5490",10,760,0.519353025126497,43.255615234375
"5491",1,760,0.510718678615358,43.255615234375
"5492",2,760,0.866778051354203,43.255615234375
"5493",3,760,0.505280295696559,43.255615234375
"5494",4,760,0.272751287808744,43.255615234375
"5495",5,760,0.504752310455083,43.255615234375
"5496",6,760,0.810313960089079,43.255615234375
"5497",7,760,0.108020215337289,43.255615234375
"5498",8,760,0.485481182559874,43.255615234375
"5499",9,760,0.307313244080066,43.255615234375
"5500",10,760,0.509656558594774,43.255615234375
"5501",1,760,0.515297696653629,43.255615234375
"5502",2,760,0.864696049969209,43.255615234375
"5503",3,760,0.506191336535496,43.255615234375
"5504",4,760,0.26942054932099,43.255615234375
"5505",5,760,0.501443995201493,43.255615234375
"5506",6,760,0.813064236111111,43.255615234375
"5507",7,760,0.105574697411432,43.255615234375
"5508",8,760,0.473735151781786,43.255615234375
"5509",9,760,0.314760033555565,43.255615234375
"5510",10,760,0.513938590678153,43.255615234375
"5511",1,760,0.51462829736211,43.255615234375
"5512",2,760,0.866099139842157,43.255615234375
"5513",3,760,0.511962348019349,43.255615234375
"5514",4,760,0.268786507971365,43.255615234375
"5515",5,760,0.512105490704712,43.255615234375
"5516",6,760,0.813536769271711,43.255615234375
"5517",7,760,0.112342525650461,43.255615234375
"5518",8,760,0.47950316011236,43.255615234375
"5519",9,760,0.311834526095305,43.255615234375
"5520",10,760,0.512251684606633,43.255615234375
"5521",1,760,0.504273125802595,43.255615234375
"5522",2,760,0.865558319151721,43.255615234375
"5523",3,760,0.511289622231871,43.255615234375
"5524",4,760,0.271825740516196,43.255615234375
"5525",5,760,0.510627062706271,43.255615234375
"5526",6,760,0.818070764800838,43.255615234375
"5527",7,760,0.115034267372256,43.255615234375
"5528",8,760,0.487961546864759,43.255615234375
"5529",9,760,0.30128261442502,43.255615234375
"5530",10,760,0.50816986228579,43.255615234375
"5531",1,760,0.508187990946612,43.255615234375
"5532",2,760,0.862944162436548,43.255615234375
"5533",3,760,0.511667765326302,43.255615234375
"5534",4,760,0.271628637494001,43.255615234375
"5535",5,760,0.516330451488953,43.255615234375
"5536",6,760,0.810919064826505,43.255615234375
"5537",7,760,0.113676418752203,43.255615234375
"5538",8,760,0.485277512377313,43.255615234375
"5539",9,760,0.310663382016541,43.255615234375
"5540",10,760,0.509791840866083,43.255615234375
"5541",1,760,0.508305501845667,43.255615234375
"5542",2,760,0.867803744464419,43.255615234375
"5543",3,760,0.504910892849207,43.255615234375
"5544",4,760,0.271497584541063,43.255615234375
"5545",5,760,0.50951793425575,43.255615234375
"5546",6,760,0.811876800354531,43.255615234375
"5547",7,760,0.109836711465219,43.255615234375
"5548",8,760,0.484613034178707,43.255615234375
"5549",9,760,0.313216394581452,43.255615234375
"5550",10,760,0.503372867157533,43.255615234375
"5551",1,760,0.504322260739831,43.255615234375
"5552",2,760,0.867718553876072,43.255615234375
"5553",3,760,0.502361301143135,43.255615234375
"5554",4,760,0.274087109546854,43.255615234375
"5555",5,760,0.511290393300303,43.255615234375
"5556",6,760,0.812035985675605,43.255615234375
"5557",7,760,0.11231101511879,43.255615234375
"5558",8,760,0.477439617800584,43.255615234375
"5559",9,760,0.312103571118255,43.255615234375
"5560",10,760,0.509149433396534,43.255615234375
"5561",1,760,0.514501286580313,43.255615234375
"5562",2,760,0.864077239913194,43.255615234375
"5563",3,760,0.506553079947575,43.255615234375
"5564",4,760,0.267307607884455,43.255615234375
"5565",5,760,0.506319637116308,43.255615234375
"5566",6,760,0.816215980079507,43.255615234375
"5567",7,760,0.11174822726079,43.255615234375
"5568",8,760,0.485666841461283,43.255615234375
"5569",9,760,0.304143415791555,43.255615234375
"5570",10,760,0.508572182169861,43.255615234375
"5571",1,760,0.509066399965213,43.255615234375
"5572",2,760,0.872648272865522,43.255615234375
"5573",3,760,0.500979431929481,43.255615234375
"5574",4,760,0.26990505630382,43.255615234375
"5575",5,760,0.511179880573595,43.255615234375
"5576",6,760,0.814920841466059,43.255615234375
"5577",7,760,0.110002636899007,43.255615234375
"5578",8,760,0.482865354852974,43.255615234375
"5579",9,760,0.308846692334617,43.255615234375
"5580",10,760,0.511542497376705,43.255615234375
"5581",1,760,0.513100436681223,43.255615234375
"5582",2,760,0.868689545514774,43.255615234375
"5583",3,760,0.506342957130359,43.255615234375
"5584",4,760,0.268660655377172,43.255615234375
"5585",5,760,0.513654096228869,43.255615234375
"5586",6,760,0.811628009330575,43.255615234375
"5587",7,760,0.106588038551248,43.255615234375
"5588",8,760,0.483593306243719,43.255615234375
"5589",9,760,0.313876267039497,43.255615234375
"5590",10,760,0.506426622061801,43.255615234375
"5591",1,760,0.513797055452702,43.255615234375
"5592",2,760,0.865436167875192,43.255615234375
"5593",3,760,0.502364687335786,43.255615234375
"5594",4,760,0.274872561082791,43.255615234375
"5595",5,760,0.511258865248227,43.255615234375
"5596",6,760,0.807721155967351,43.255615234375
"5597",7,760,0.114487106518979,43.255615234375
"5598",8,760,0.486595941365497,43.255615234375
"5599",9,760,0.304206108233613,43.255615234375
"5600",10,760,0.512436725432013,43.255615234375
"5601",1,760,0.516017957546964,43.255615234375
"5602",2,760,0.868834230307343,43.255615234375
"5603",3,760,0.503020948180816,43.255615234375
"5604",4,760,0.270551690948068,43.255615234375
"5605",5,760,0.508124917874819,43.255615234375
"5606",6,760,0.815290005751449,43.255615234375
"5607",7,760,0.109208272954815,43.255615234375
"5608",8,760,0.48503306648103,43.255615234375
"5609",9,760,0.308629088378566,43.255615234375
"5610",10,760,0.507022410073526,43.255615234375
"5611",1,760,0.517750836483727,43.255615234375
"5612",2,760,0.867092229804094,43.255615234375
"5613",3,760,0.512221784949058,43.255615234375
"5614",4,760,0.276157729805014,43.255615234375
"5615",5,760,0.511492504888116,43.255615234375
"5616",6,760,0.81799573189321,43.255615234375
"5617",7,760,0.110076020565101,43.255615234375
"5618",8,760,0.486013833906121,43.255615234375
"5619",9,760,0.309316824727784,43.255615234375
"5620",10,760,0.512377536738978,43.255615234375
"5621",1,760,0.509744401918085,43.255615234375
"5622",2,760,0.867280534773562,43.255615234375
"5623",3,760,0.499365787516949,43.255615234375
"5624",4,760,0.276846298647288,43.255615234375
"5625",5,760,0.50449938843264,43.255615234375
"5626",6,760,0.814382218348224,43.255615234375
"5627",7,760,0.11218836565097,43.255615234375
"5628",8,760,0.496950296318727,43.255615234375
"5629",9,760,0.304151074754155,43.255615234375
"5630",10,760,0.504917743571649,43.255615234375
"5631",1,760,0.513312963771279,43.255615234375
"5632",2,760,0.868872765882145,43.255615234375
"5633",3,760,0.504451559142143,43.255615234375
"5634",4,760,0.274667369253063,43.255615234375
"5635",5,760,0.502983161709462,43.255615234375
"5636",6,760,0.812865242040994,43.255615234375
"5637",7,760,0.108181380908654,43.255615234375
"5638",8,760,0.493417063663924,43.255615234375
"5639",9,760,0.30929774666375,43.255615234375
"5640",10,760,0.503797015992138,43.255615234375
"5641",1,760,0.512372443393334,43.255615234375
"5642",2,760,0.867573055531032,43.255615234375
"5643",3,760,0.501780767708746,43.255615234375
"5644",4,760,0.275316316183926,43.255615234375
"5645",5,760,0.517083587553386,43.255615234375
"5646",6,760,0.807078940373882,43.255615234375
"5647",7,760,0.11153512575889,43.255615234375
"5648",8,760,0.487672670047211,43.255615234375
"5649",9,760,0.301801801801802,43.255615234375
"5650",10,760,0.504392068185771,43.255615234375
"5651",1,760,0.5124253600281,43.255615234375
"5652",2,760,0.867726480836237,43.255615234375
"5653",3,760,0.503532716022293,43.255615234375
"5654",4,760,0.268772954555511,43.255615234375
"5655",5,760,0.512281623538684,43.255615234375
"5656",6,760,0.81098181496394,43.255615234375
"5657",7,760,0.109896916338539,43.255615234375
"5658",8,760,0.482187568636064,43.255615234375
"5659",9,760,0.308553122394348,43.255615234375
"5660",10,760,0.512287088805097,43.255615234375
"5661",1,760,0.511231772999956,43.255615234375
"5662",2,760,0.868671854507301,43.255615234375
"5663",3,760,0.503001827199165,43.255615234375
"5664",4,760,0.278477126189745,43.255615234375
"5665",5,760,0.515897259389924,43.255615234375
"5666",6,760,0.813368132354242,43.255615234375
"5667",7,760,0.113094194001052,43.255615234375
"5668",8,760,0.484844468009898,43.255615234375
"5669",9,760,0.302181770674563,43.255615234375
"5670",10,760,0.509443163681504,43.255615234375
"5671",1,810,0.539683184402924,46.1013793945312
"5672",2,810,0.884468687200098,46.1013793945312
"5673",3,810,0.543229420360448,46.1013793945312
"5674",4,810,0.297581406808196,46.1013793945312
"5675",5,810,0.537505676423234,46.1013793945312
"5676",6,810,0.833579275291031,46.1013793945312
"5677",7,810,0.121779762643179,46.1013793945312
"5678",8,810,0.511054281471704,46.1013793945312
"5679",9,810,0.330166074526977,46.1013793945312
"5680",10,810,0.537898909001757,46.1013793945312
"5681",1,810,0.537704248366013,46.1013793945312
"5682",2,810,0.884492687575092,46.1013793945312
"5683",3,810,0.527615010597182,46.1013793945312
"5684",4,810,0.295281269317948,46.1013793945312
"5685",5,810,0.528413314611382,46.1013793945312
"5686",6,810,0.834366989167287,46.1013793945312
"5687",7,810,0.129373207701762,46.1013793945312
"5688",8,810,0.513622393886535,46.1013793945312
"5689",9,810,0.323844008823407,46.1013793945312
"5690",10,810,0.540083695741364,46.1013793945312
"5691",1,810,0.536789434828972,46.1013793945312
"5692",2,810,0.891419426320325,46.1013793945312
"5693",3,810,0.533229213760224,46.1013793945312
"5694",4,810,0.29410793860373,46.1013793945312
"5695",5,810,0.5284038925393,46.1013793945312
"5696",6,810,0.834309519881208,46.1013793945312
"5697",7,810,0.123836851813896,46.1013793945312
"5698",8,810,0.513652227468692,46.1013793945312
"5699",9,810,0.328764312389707,46.1013793945312
"5700",10,810,0.527398680881072,46.1013793945312
"5701",1,810,0.533344263638972,46.1013793945312
"5702",2,810,0.889552734212928,46.1013793945312
"5703",3,810,0.542654607675385,46.1013793945312
"5704",4,810,0.287833949856145,46.1013793945312
"5705",5,810,0.53690339511235,46.1013793945312
"5706",6,810,0.836822152628976,46.1013793945312
"5707",7,810,0.128824944025209,46.1013793945312
"5708",8,810,0.510324605600066,46.1013793945312
"5709",9,810,0.329613769249774,46.1013793945312
"5710",10,810,0.534525379037574,46.1013793945312
"5711",1,810,0.536680955296999,46.1013793945312
"5712",2,810,0.886950825041969,46.1013793945312
"5713",3,810,0.535620269825601,46.1013793945312
"5714",4,810,0.298091587321215,46.1013793945312
"5715",5,810,0.532560066280033,46.1013793945312
"5716",6,810,0.837968610230137,46.1013793945312
"5717",7,810,0.125523359449488,46.1013793945312
"5718",8,810,0.51105336962798,46.1013793945312
"5719",9,810,0.327566273020068,46.1013793945312
"5720",10,810,0.535689162908098,46.1013793945312
"5721",1,810,0.534147050276083,46.1013793945312
"5722",2,810,0.884438419193164,46.1013793945312
"5723",3,810,0.539121202221496,46.1013793945312
"5724",4,810,0.299703022659778,46.1013793945312
"5725",5,810,0.536239581630986,46.1013793945312
"5726",6,810,0.835517099299547,46.1013793945312
"5727",7,810,0.126427808365519,46.1013793945312
"5728",8,810,0.507738660283132,46.1013793945312
"5729",9,810,0.332503773815838,46.1013793945312
"5730",10,810,0.540103866128102,46.1013793945312
"5731",1,810,0.536405191412946,46.1013793945312
"5732",2,810,0.887606293390297,46.1013793945312
"5733",3,810,0.536982918295946,46.1013793945312
"5734",4,810,0.299955188006681,46.1013793945312
"5735",5,810,0.538243393202088,46.1013793945312
"5736",6,810,0.835623200329083,46.1013793945312
"5737",7,810,0.124395045525388,46.1013793945312
"5738",8,810,0.512972816895599,46.1013793945312
"5739",9,810,0.324619810933005,46.1013793945312
"5740",10,810,0.529783693843594,46.1013793945312
"5741",1,810,0.542397780135477,46.1013793945312
"5742",2,810,0.883498336277369,46.1013793945312
"5743",3,810,0.530444527456108,46.1013793945312
"5744",4,810,0.289853865689662,46.1013793945312
"5745",5,810,0.533501948751969,46.1013793945312
"5746",6,810,0.829715847899925,46.1013793945312
"5747",7,810,0.125548654244306,46.1013793945312
"5748",8,810,0.508846984548928,46.1013793945312
"5749",9,810,0.335738000573841,46.1013793945312
"5750",10,810,0.535555920512399,46.1013793945312
"5751",1,810,0.530341471530175,46.1013793945312
"5752",2,810,0.885211614173228,46.1013793945312
"5753",3,810,0.539324922169425,46.1013793945312
"5754",4,810,0.293379790940767,46.1013793945312
"5755",5,810,0.533416303671437,46.1013793945312
"5756",6,810,0.83567093175853,46.1013793945312
"5757",7,810,0.121834984045419,46.1013793945312
