"","dst","lambda","tr","ol"
"517",7,1060,0.390379913125839,60.3302001953125
"518",8,1060,1.46706105734906,60.3302001953125
"519",9,1060,2.2870403274978,60.3302001953125
"520",10,1060,4.51143411841515,60.3302001953125
"521",1,1060,4.47704490914283,60.3302001953125
"522",2,1060,0.116303592776281,60.3302001953125
"523",3,1060,1.43513873757505,60.3302001953125
"524",4,1060,2.65005051718223,60.3302001953125
"525",5,1060,4.51672719939226,60.3302001953125
"526",6,1060,0.135750170757808,60.3302001953125
"527",7,1060,0.36943157584813,60.3302001953125
"528",8,1060,1.4558306879705,60.3302001953125
"529",9,1060,2.31215303224881,60.3302001953125
"530",10,1060,4.47064714851038,60.3302001953125
"531",1,1060,4.43426499778414,60.3302001953125
"532",2,1060,0.127561192805415,60.3302001953125
"533",3,1060,1.42862076374894,60.3302001953125
"534",4,1060,2.6941506807431,60.3302001953125
"535",5,1060,4.48054042146735,60.3302001953125
"536",6,1060,0.14484511263363,60.3302001953125
"537",7,1060,0.361773145680266,60.3302001953125
"538",8,1060,1.42485183518701,60.3302001953125
"539",9,1060,2.27132292686899,60.3302001953125
"540",10,1060,4.49453428537076,60.3302001953125
"541",1,1060,4.45590764231816,60.3302001953125
"542",2,1060,0.121237945843176,60.3302001953125
"543",3,1060,1.42337843668586,60.3302001953125
"544",4,1060,2.65494866010898,60.3302001953125
"545",5,1060,4.49548978720824,60.3302001953125
"546",6,1060,0.153211279588739,60.3302001953125
"547",7,1060,0.367362984597033,60.3302001953125
"548",8,1060,1.4367100686862,60.3302001953125
"549",9,1060,2.28319596699343,60.3302001953125
"550",10,1060,4.4588187710715,60.3302001953125
"551",1,1060,4.4862115619315,60.3302001953125
"552",2,1060,0.122159675993577,60.3302001953125
"553",3,1060,1.44597671457207,60.3302001953125
"554",4,1060,2.68232438152323,60.3302001953125
"555",5,1060,4.48698162117745,60.3302001953125
"556",6,1060,0.138232246780821,60.3302001953125
"557",7,1060,0.370220478319686,60.3302001953125
"558",8,1060,1.45921878357353,60.3302001953125
"559",9,1060,2.32389715201869,60.3302001953125
"560",10,1060,4.47218926117095,60.3302001953125
"561",1,1060,4.50800849381039,60.3302001953125
"562",2,1060,0.130351854897254,60.3302001953125
"563",3,1060,1.467950236045,60.3302001953125
"564",4,1060,2.65472475404016,60.3302001953125
"565",5,1060,4.49746642299947,60.3302001953125
"566",6,1060,0.144766616570319,60.3302001953125
"567",7,1060,0.384512324398079,60.3302001953125
"568",8,1060,1.47594662551036,60.3302001953125
"569",9,1060,2.31593500284434,60.3302001953125
"570",10,1060,4.46233067984058,60.3302001953125
"571",1,1060,4.48875958291248,60.3302001953125
"572",2,1060,0.130181091450584,60.3302001953125
"573",3,1060,1.44385215130103,60.3302001953125
"574",4,1060,2.65560749396502,60.3302001953125
"575",5,1060,4.48480374277105,60.3302001953125
"576",6,1060,0.140298429177762,60.3302001953125
"577",7,1060,0.39105851267554,60.3302001953125
"578",8,1060,1.45031780734446,60.3302001953125
"579",9,1060,2.28567120943388,60.3302001953125
"580",10,1060,4.48348512939058,60.3302001953125
"581",1,1060,4.44261159707984,60.3302001953125
"582",2,1060,0.125874613229204,60.3302001953125
"583",3,1060,1.43204462740359,60.3302001953125
"584",4,1060,2.6669754408514,60.3302001953125
"585",5,1060,4.4954795398991,60.3302001953125
"586",6,1060,0.142357857477642,60.3302001953125
"587",7,1060,0.394513983431498,60.3302001953125
"588",8,1060,1.45144483241003,60.3302001953125
